Titre de tracé : 20011418;;;
#;Date;Heure  GMT+02:00;Moy. : Température  °C (LGR S/N: 20011418)
4168;06/28/2021;14:00:00;13.365
4169;06/28/2021;16:00:00;12.497
4170;06/28/2021;18:00:00;11.625
4171;06/28/2021;20:00:00;11.139
4172;06/28/2021;22:00:00;9.965
4173;06/29/2021;00:00:00;8.978
4174;06/29/2021;02:00:00;8.182
4175;06/29/2021;04:00:00;7.682
4176;06/29/2021;06:00:00;7.481
4177;06/29/2021;08:00:00;9.571
4178;06/29/2021;10:00:00;11.625
4179;06/29/2021;12:00:00;12.594
4180;06/29/2021;14:00:00;12.497
4181;06/29/2021;16:00:00;10.944
4182;06/29/2021;18:00:00;10.553
4183;06/29/2021;20:00:00;9.077
4184;06/29/2021;22:00:00;7.983
4185;06/30/2021;00:00:00;6.775
4186;06/30/2021;02:00:00;5.860
4187;06/30/2021;04:00:00;5.450
4188;06/30/2021;06:00:00;5.347
4189;06/30/2021;08:00:00;5.962
4190;06/30/2021;10:00:00;10.063
4191;06/30/2021;12:00:00;16.332
4192;06/30/2021;14:00:00;18.521
4193;06/30/2021;16:00:00;15.951
4194;06/30/2021;18:00:00;13.173
4195;06/30/2021;20:00:00;11.236
4196;06/30/2021;22:00:00;9.275
4197;07/01/2021;00:00:00;8.082
4198;07/01/2021;02:00:00;7.179
4199;07/01/2021;04:00:00;6.064
4200;07/01/2021;06:00:00;5.244
4201;07/01/2021;08:00:00;9.472
4202;07/01/2021;10:00:00;15.378
4203;07/01/2021;12:00:00;19.567
4204;07/01/2021;14:00:00;20.996
4205;07/01/2021;16:00:00;19.567
4206;07/01/2021;18:00:00;17.189
4207;07/01/2021;20:00:00;14.038
4208;07/01/2021;22:00:00;11.916
4209;07/02/2021;00:00:00;10.259
4210;07/02/2021;02:00:00;8.978
4211;07/02/2021;04:00:00;7.983
4212;07/02/2021;06:00:00;7.079
4213;07/02/2021;08:00:00;11.236
4214;07/02/2021;10:00:00;16.808
4215;07/02/2021;12:00:00;20.615
4216;07/02/2021;14:00:00;21.760
4217;07/02/2021;16:00:00;20.996
4218;07/02/2021;18:00:00;17.855
4219;07/02/2021;20:00:00;14.900
4220;07/02/2021;22:00:00;12.883
4221;07/03/2021;00:00:00;11.625
4222;07/03/2021;02:00:00;10.553
4223;07/03/2021;04:00:00;9.866
4224;07/03/2021;06:00:00;9.768
4225;07/03/2021;08:00:00;10.063
4226;07/03/2021;10:00:00;11.722
4227;07/03/2021;12:00:00;11.431
4228;07/03/2021;14:00:00;13.654
4229;07/03/2021;16:00:00;12.304
4230;07/03/2021;18:00:00;10.944
4231;07/03/2021;20:00:00;10.259
4232;07/03/2021;22:00:00;9.373
4233;07/04/2021;00:00:00;8.680
4234;07/04/2021;02:00:00;8.182
4235;07/04/2021;04:00:00;7.582
4236;07/04/2021;06:00:00;7.079
4237;07/04/2021;08:00:00;7.481
4238;07/04/2021;10:00:00;11.041
4239;07/04/2021;12:00:00;10.259
4240;07/04/2021;14:00:00;9.373
4241;07/04/2021;16:00:00;9.275
4242;07/04/2021;18:00:00;8.382
4243;07/04/2021;20:00:00;7.782
4244;07/04/2021;22:00:00;7.079
4245;07/05/2021;00:00:00;6.674
4246;07/05/2021;02:00:00;6.471
4247;07/05/2021;04:00:00;6.166
4248;07/05/2021;06:00:00;6.064
4249;07/05/2021;08:00:00;9.571
4250;07/05/2021;10:00:00;14.421
4251;07/05/2021;12:00:00;12.980
4252;07/05/2021;14:00:00;13.750
4253;07/05/2021;16:00:00;15.091
4254;07/05/2021;18:00:00;14.421
4255;07/05/2021;20:00:00;11.528
4256;07/05/2021;22:00:00;10.063
4257;07/06/2021;00:00:00;8.978
4258;07/06/2021;02:00:00;8.082
4259;07/06/2021;04:00:00;7.481
4260;07/06/2021;06:00:00;6.978
4261;07/06/2021;08:00:00;8.382
4262;07/06/2021;10:00:00;11.431
4263;07/06/2021;12:00:00;12.497
4264;07/06/2021;14:00:00;11.431
4265;07/06/2021;16:00:00;11.139
4266;07/06/2021;18:00:00;10.846
4267;07/06/2021;20:00:00;10.063
4268;07/06/2021;22:00:00;9.373
4269;07/07/2021;00:00:00;8.581
4270;07/07/2021;02:00:00;8.282
4271;07/07/2021;04:00:00;7.983
4272;07/07/2021;06:00:00;7.882
4273;07/07/2021;08:00:00;7.782
4274;07/07/2021;10:00:00;8.779
4275;07/07/2021;12:00:00;13.461
4276;07/07/2021;14:00:00;16.808
4277;07/07/2021;16:00:00;15.378
4278;07/07/2021;18:00:00;12.690
4279;07/07/2021;20:00:00;10.357
4280;07/07/2021;22:00:00;9.472
4281;07/08/2021;00:00:00;8.680
4282;07/08/2021;02:00:00;8.382
4283;07/08/2021;04:00:00;7.882
4284;07/08/2021;06:00:00;7.481
4285;07/08/2021;08:00:00;9.077
4286;07/08/2021;10:00:00;14.325
4287;07/08/2021;12:00:00;14.804
4288;07/08/2021;14:00:00;10.748
4289;07/08/2021;16:00:00;9.275
4290;07/08/2021;18:00:00;9.472
4291;07/08/2021;20:00:00;8.182
4292;07/08/2021;22:00:00;7.682
4293;07/09/2021;00:00:00;6.573
4294;07/09/2021;02:00:00;5.655
4295;07/09/2021;04:00:00;4.727
4296;07/09/2021;06:00:00;4.102
4297;07/09/2021;08:00:00;7.682
4298;07/09/2021;10:00:00;13.942
4299;07/09/2021;12:00:00;18.616
4300;07/09/2021;14:00:00;20.519
4301;07/09/2021;16:00:00;19.948
4302;07/09/2021;18:00:00;16.903
4303;07/09/2021;20:00:00;13.365
4304;07/09/2021;22:00:00;11.431
4305;07/10/2021;00:00:00;9.965
4306;07/10/2021;02:00:00;8.879
4307;07/10/2021;04:00:00;7.882
4308;07/10/2021;06:00:00;6.978
4309;07/10/2021;08:00:00;10.161
4310;07/10/2021;10:00:00;16.427
4311;07/10/2021;12:00:00;20.710
4312;07/10/2021;14:00:00;21.091
4313;07/10/2021;16:00:00;20.043
4314;07/10/2021;18:00:00;16.903
4315;07/10/2021;20:00:00;13.558
4316;07/10/2021;22:00:00;11.625
4317;07/11/2021;00:00:00;10.846
4318;07/11/2021;02:00:00;9.571
4319;07/11/2021;04:00:00;8.481
4320;07/11/2021;06:00:00;7.582
4321;07/11/2021;08:00:00;10.455
4322;07/11/2021;10:00:00;16.523
4323;07/11/2021;12:00:00;20.996
4324;07/11/2021;14:00:00;22.525
4325;07/11/2021;16:00:00;20.424
4326;07/11/2021;18:00:00;17.570
4327;07/11/2021;20:00:00;14.421
4328;07/11/2021;22:00:00;12.690
4329;07/12/2021;00:00:00;11.334
4330;07/12/2021;02:00:00;10.357
4331;07/12/2021;04:00:00;10.161
4332;07/12/2021;06:00:00;9.373
4333;07/12/2021;08:00:00;10.944
4334;07/12/2021;10:00:00;15.378
4335;07/12/2021;12:00:00;16.999
4336;07/12/2021;14:00:00;16.999
4337;07/12/2021;16:00:00;15.473
4338;07/12/2021;18:00:00;14.325
4339;07/12/2021;20:00:00;13.173
4340;07/12/2021;22:00:00;12.013
4341;07/13/2021;00:00:00;11.431
4342;07/13/2021;02:00:00;10.748
4343;07/13/2021;04:00:00;9.176
4344;07/13/2021;06:00:00;8.879
4345;07/13/2021;08:00:00;9.373
4346;07/13/2021;10:00:00;11.431
4347;07/13/2021;12:00:00;16.427
4348;07/13/2021;14:00:00;17.950
4349;07/13/2021;16:00:00;16.808
4350;07/13/2021;18:00:00;13.654
4351;07/13/2021;20:00:00;11.528
4352;07/13/2021;22:00:00;10.259
4353;07/14/2021;00:00:00;9.077
4354;07/14/2021;02:00:00;8.481
4355;07/14/2021;04:00:00;7.280
4356;07/14/2021;06:00:00;6.877
4357;07/14/2021;08:00:00;7.782
4358;07/14/2021;10:00:00;13.076
4359;07/14/2021;12:00:00;14.230
4360;07/14/2021;14:00:00;13.076
4361;07/14/2021;16:00:00;13.558
4362;07/14/2021;18:00:00;12.401
4363;07/14/2021;20:00:00;10.748
4364;07/14/2021;22:00:00;9.669
4365;07/15/2021;00:00:00;9.077
4366;07/15/2021;02:00:00;8.779
4367;07/15/2021;04:00:00;8.382
4368;07/15/2021;06:00:00;7.882
4369;07/15/2021;08:00:00;8.082
4370;07/15/2021;10:00:00;8.879
4371;07/15/2021;12:00:00;11.236
4372;07/15/2021;14:00:00;11.236
4373;07/15/2021;16:00:00;11.819
4374;07/15/2021;18:00:00;12.401
4375;07/15/2021;20:00:00;11.236
4376;07/15/2021;22:00:00;10.161
4377;07/16/2021;00:00:00;9.176
4378;07/16/2021;02:00:00;8.382
4379;07/16/2021;04:00:00;8.082
4380;07/16/2021;06:00:00;7.280
4381;07/16/2021;08:00:00;7.983
4382;07/16/2021;10:00:00;13.365
4383;07/16/2021;12:00:00;14.325
4384;07/16/2021;14:00:00;16.427
4385;07/16/2021;16:00:00;15.951
4386;07/16/2021;18:00:00;14.230
4387;07/16/2021;20:00:00;12.110
4388;07/16/2021;22:00:00;10.357
4389;07/17/2021;00:00:00;9.571
4390;07/17/2021;02:00:00;8.282
4391;07/17/2021;04:00:00;7.481
4392;07/17/2021;06:00:00;6.877
4393;07/17/2021;08:00:00;9.866
4394;07/17/2021;10:00:00;15.473
4395;07/17/2021;12:00:00;19.948
4396;07/17/2021;14:00:00;23.196
4397;07/17/2021;16:00:00;21.378
4398;07/17/2021;18:00:00;18.236
4399;07/17/2021;20:00:00;15.664
4400;07/17/2021;22:00:00;13.365
4401;07/18/2021;00:00:00;12.110
4402;07/18/2021;02:00:00;11.041
4403;07/18/2021;04:00:00;10.161
4404;07/18/2021;06:00:00;9.571
4405;07/18/2021;08:00:00;11.722
4406;07/18/2021;10:00:00;17.760
4407;07/18/2021;12:00:00;22.717
4408;07/18/2021;14:00:00;23.773
4409;07/18/2021;16:00:00;21.473
4410;07/18/2021;18:00:00;18.140
4411;07/18/2021;20:00:00;16.618
4412;07/18/2021;22:00:00;15.187
4413;07/19/2021;00:00:00;14.134
4414;07/19/2021;02:00:00;13.365
4415;07/19/2021;04:00:00;12.304
4416;07/19/2021;06:00:00;11.625
4417;07/19/2021;08:00:00;11.916
4418;07/19/2021;10:00:00;16.046
4419;07/19/2021;12:00:00;17.570
4420;07/19/2021;14:00:00;18.806
4421;07/19/2021;16:00:00;16.808
4422;07/19/2021;18:00:00;17.475
4423;07/19/2021;20:00:00;15.091
4424;07/19/2021;22:00:00;13.846
4425;07/20/2021;00:00:00;12.207
4426;07/20/2021;02:00:00;11.236
4427;07/20/2021;04:00:00;10.455
4428;07/20/2021;06:00:00;9.866
4429;07/20/2021;08:00:00;12.401
4430;07/20/2021;10:00:00;18.426
4431;07/20/2021;12:00:00;22.908
4432;07/20/2021;14:00:00;23.388
4433;07/20/2021;16:00:00;23.677
4434;07/20/2021;18:00:00;19.948
4435;07/20/2021;20:00:00;17.094
4436;07/20/2021;22:00:00;15.187
4437;07/21/2021;00:00:00;13.942
4438;07/21/2021;02:00:00;12.980
4439;07/21/2021;04:00:00;12.207
4440;07/21/2021;06:00:00;11.334
4441;07/21/2021;08:00:00;14.038
4442;07/21/2021;10:00:00;18.616
4443;07/21/2021;12:00:00;23.100
4444;07/21/2021;14:00:00;25.125
4445;07/21/2021;16:00:00;21.282
4446;07/21/2021;18:00:00;19.472
4447;07/21/2021;20:00:00;17.570
4448;07/21/2021;22:00:00;15.569
4449;07/22/2021;00:00:00;14.134
4450;07/22/2021;02:00:00;13.076
4451;07/22/2021;04:00:00;12.110
4452;07/22/2021;06:00:00;11.236
4453;07/22/2021;08:00:00;14.134
4454;07/22/2021;10:00:00;19.662
4455;07/22/2021;12:00:00;24.255
4456;07/22/2021;14:00:00;25.805
4457;07/22/2021;16:00:00;25.319
4458;07/22/2021;18:00:00;21.569
4459;07/22/2021;20:00:00;18.045
4460;07/22/2021;22:00:00;16.046
4461;07/23/2021;00:00:00;14.709
4462;07/23/2021;02:00:00;13.654
4463;07/23/2021;04:00:00;12.980
4464;07/23/2021;06:00:00;12.304
4465;07/23/2021;08:00:00;14.709
4466;07/23/2021;10:00:00;18.331
4467;07/23/2021;12:00:00;21.951
4468;07/23/2021;14:00:00;23.581
4469;07/23/2021;16:00:00;23.869
4470;07/23/2021;18:00:00;20.996
4471;07/23/2021;20:00:00;18.711
4472;07/23/2021;22:00:00;16.808
4473;07/24/2021;00:00:00;15.187
4474;07/24/2021;02:00:00;14.134
4475;07/24/2021;04:00:00;13.558
4476;07/24/2021;06:00:00;13.076
4477;07/24/2021;08:00:00;14.996
4478;07/24/2021;10:00:00;17.284
4479;07/24/2021;12:00:00;18.331
4480;07/24/2021;14:00:00;19.853
4481;07/24/2021;16:00:00;18.236
4482;07/24/2021;18:00:00;17.379
4483;07/24/2021;20:00:00;15.855
4484;07/24/2021;22:00:00;14.517
4485;07/25/2021;00:00:00;13.173
4486;07/25/2021;02:00:00;12.207
4487;07/25/2021;04:00:00;11.625
4488;07/25/2021;06:00:00;11.334
4489;07/25/2021;08:00:00;12.110
4490;07/25/2021;10:00:00;19.758
4491;07/25/2021;12:00:00;22.238
4492;07/25/2021;14:00:00;23.484
4493;07/25/2021;16:00:00;20.615
4494;07/25/2021;18:00:00;18.996
4495;07/25/2021;20:00:00;16.808
4496;07/25/2021;22:00:00;14.900
4497;07/26/2021;00:00:00;13.365
4498;07/26/2021;02:00:00;12.207
4499;07/26/2021;04:00:00;11.819
4500;07/26/2021;06:00:00;11.236
4501;07/26/2021;08:00:00;14.613
4502;07/26/2021;10:00:00;17.950
4503;07/26/2021;12:00:00;19.567
4504;07/26/2021;14:00:00;19.472
4505;07/26/2021;16:00:00;19.853
4506;07/26/2021;18:00:00;16.808
4507;07/26/2021;20:00:00;15.091
4508;07/26/2021;22:00:00;13.654
4509;07/27/2021;00:00:00;12.690
4510;07/27/2021;02:00:00;12.304
4511;07/27/2021;04:00:00;11.916
4512;07/27/2021;06:00:00;11.625
4513;07/27/2021;08:00:00;11.819
4514;07/27/2021;10:00:00;16.427
4515;07/27/2021;12:00:00;20.329
4516;07/27/2021;14:00:00;22.333
4517;07/27/2021;16:00:00;18.616
4518;07/27/2021;18:00:00;17.570
4519;07/27/2021;20:00:00;15.187
4520;07/27/2021;22:00:00;12.883
4521;07/28/2021;00:00:00;11.528
4522;07/28/2021;02:00:00;10.846
4523;07/28/2021;04:00:00;10.553
4524;07/28/2021;06:00:00;10.651
4525;07/28/2021;08:00:00;9.965
4526;07/28/2021;10:00:00;9.866
4527;07/28/2021;12:00:00;10.553
4528;07/28/2021;14:00:00;13.846
4529;07/28/2021;16:00:00;16.141
4530;07/28/2021;18:00:00;13.461
4531;07/28/2021;20:00:00;11.722
4532;07/28/2021;22:00:00;10.357
4533;07/29/2021;00:00:00;9.373
4534;07/29/2021;02:00:00;8.581
4535;07/29/2021;04:00:00;8.182
4536;07/29/2021;06:00:00;7.280
4537;07/29/2021;08:00:00;9.571
4538;07/29/2021;10:00:00;15.855
4539;07/29/2021;12:00:00;20.424
4540;07/29/2021;14:00:00;21.951
4541;07/29/2021;16:00:00;20.519
4542;07/29/2021;18:00:00;17.189
4543;07/29/2021;20:00:00;15.378
4544;07/29/2021;22:00:00;14.038
4545;07/30/2021;00:00:00;13.269
4546;07/30/2021;02:00:00;12.690
4547;07/30/2021;04:00:00;12.013
4548;07/30/2021;06:00:00;11.625
4549;07/30/2021;08:00:00;10.846
4550;07/30/2021;10:00:00;10.259
4551;07/30/2021;12:00:00;15.760
4552;07/30/2021;14:00:00;14.709
4553;07/30/2021;16:00:00;14.421
4554;07/30/2021;18:00:00;11.041
4555;07/30/2021;20:00:00;11.916
4556;07/30/2021;22:00:00;11.625
4557;07/31/2021;00:00:00;8.879
4558;07/31/2021;02:00:00;9.176
4559;07/31/2021;04:00:00;9.176
4560;07/31/2021;06:00:00;8.879
4561;07/31/2021;08:00:00;10.259
4562;07/31/2021;10:00:00;16.046
4563;07/31/2021;12:00:00;15.091
4564;07/31/2021;14:00:00;16.618
4565;07/31/2021;16:00:00;15.569
4566;07/31/2021;18:00:00;13.942
4567;07/31/2021;20:00:00;12.207
4568;07/31/2021;22:00:00;9.768
4569;08/01/2021;00:00:00;10.161
4570;08/01/2021;02:00:00;9.669
4571;08/01/2021;04:00:00;9.373
4572;08/01/2021;06:00:00;9.077
4573;08/01/2021;08:00:00;9.373
4574;08/01/2021;10:00:00;11.334
4575;08/01/2021;12:00:00;13.269
4576;08/01/2021;14:00:00;14.230
4577;08/01/2021;16:00:00;13.846
4578;08/01/2021;18:00:00;12.497
4579;08/01/2021;20:00:00;10.944
4580;08/01/2021;22:00:00;9.768
4581;08/02/2021;00:00:00;8.978
4582;08/02/2021;02:00:00;7.882
4583;08/02/2021;04:00:00;7.582
4584;08/02/2021;06:00:00;6.573
4585;08/02/2021;08:00:00;8.382
4586;08/02/2021;10:00:00;13.942
4587;08/02/2021;12:00:00;19.092
4588;08/02/2021;14:00:00;16.237
4589;08/02/2021;16:00:00;14.421
4590;08/02/2021;18:00:00;13.269
4591;08/02/2021;20:00:00;11.431
4592;08/02/2021;22:00:00;9.768
4593;08/03/2021;00:00:00;8.680
4594;08/03/2021;02:00:00;8.182
4595;08/03/2021;04:00:00;7.280
4596;08/03/2021;06:00:00;6.471
4597;08/03/2021;08:00:00;8.779
4598;08/03/2021;10:00:00;13.365
4599;08/03/2021;12:00:00;17.760
4600;08/03/2021;14:00:00;16.141
4601;08/03/2021;16:00:00;13.365
4602;08/03/2021;18:00:00;10.944
4603;08/03/2021;20:00:00;9.965
4604;08/03/2021;22:00:00;9.275
4605;08/04/2021;00:00:00;8.779
4606;08/04/2021;02:00:00;8.282
4607;08/04/2021;04:00:00;7.782
4608;08/04/2021;06:00:00;7.582
4609;08/04/2021;08:00:00;7.882
4610;08/04/2021;10:00:00;8.382
4611;08/04/2021;12:00:00;9.275
4612;08/04/2021;14:00:00;10.161
4613;08/04/2021;16:00:00;10.651
4614;08/04/2021;18:00:00;9.866
4615;08/04/2021;20:00:00;9.077
4616;08/04/2021;22:00:00;8.282
4617;08/05/2021;00:00:00;7.280
4618;08/05/2021;02:00:00;7.079
4619;08/05/2021;04:00:00;6.775
4620;08/05/2021;06:00:00;6.268
4621;08/05/2021;08:00:00;7.582
4622;08/05/2021;10:00:00;11.041
4623;08/05/2021;12:00:00;14.709
4624;08/05/2021;14:00:00;14.996
4625;08/05/2021;16:00:00;13.942
4626;08/05/2021;18:00:00;12.594
4627;08/05/2021;20:00:00;11.041
4628;08/05/2021;22:00:00;10.063
4629;08/06/2021;00:00:00;9.077
4630;08/06/2021;02:00:00;8.382
4631;08/06/2021;04:00:00;7.582
4632;08/06/2021;06:00:00;7.079
4633;08/06/2021;08:00:00;8.282
4634;08/06/2021;10:00:00;12.110
4635;08/06/2021;12:00:00;15.760
4636;08/06/2021;14:00:00;16.523
4637;08/06/2021;16:00:00;15.760
4638;08/06/2021;18:00:00;14.325
4639;08/06/2021;20:00:00;12.690
4640;08/06/2021;22:00:00;11.334
4641;08/07/2021;00:00:00;10.161
4642;08/07/2021;02:00:00;9.176
4643;08/07/2021;04:00:00;8.680
4644;08/07/2021;06:00:00;8.182
4645;08/07/2021;08:00:00;9.768
4646;08/07/2021;10:00:00;12.401
4647;08/07/2021;12:00:00;11.916
4648;08/07/2021;14:00:00;11.334
4649;08/07/2021;16:00:00;10.357
4650;08/07/2021;18:00:00;8.581
4651;08/07/2021;20:00:00;8.779
4652;08/07/2021;22:00:00;8.282
4653;08/08/2021;00:00:00;8.282
4654;08/08/2021;02:00:00;7.983
4655;08/08/2021;04:00:00;6.877
4656;08/08/2021;06:00:00;5.962
4657;08/08/2021;08:00:00;7.280
4658;08/08/2021;10:00:00;11.431
4659;08/08/2021;12:00:00;13.558
4660;08/08/2021;14:00:00;14.038
4661;08/08/2021;16:00:00;12.883
4662;08/08/2021;18:00:00;12.013
4663;08/08/2021;20:00:00;10.748
4664;08/08/2021;22:00:00;9.373
4665;08/09/2021;00:00:00;8.182
4666;08/09/2021;02:00:00;7.280
4667;08/09/2021;04:00:00;6.471
4668;08/09/2021;06:00:00;5.860
4669;08/09/2021;08:00:00;7.179
4670;08/09/2021;10:00:00;11.819
4671;08/09/2021;12:00:00;15.473
4672;08/09/2021;14:00:00;15.855
4673;08/09/2021;16:00:00;14.421
4674;08/09/2021;18:00:00;13.076
4675;08/09/2021;20:00:00;11.528
4676;08/09/2021;22:00:00;10.259
4677;08/10/2021;00:00:00;9.176
4678;08/10/2021;02:00:00;8.481
4679;08/10/2021;04:00:00;8.082
4680;08/10/2021;06:00:00;7.782
4681;08/10/2021;08:00:00;9.571
4682;08/10/2021;10:00:00;14.230
4683;08/10/2021;12:00:00;17.855
4684;08/10/2021;14:00:00;17.760
4685;08/10/2021;16:00:00;16.237
4686;08/10/2021;18:00:00;14.996
4687;08/10/2021;20:00:00;13.365
4688;08/10/2021;22:00:00;12.110
4689;08/11/2021;00:00:00;11.236
4690;08/11/2021;02:00:00;10.846
4691;08/11/2021;04:00:00;10.357
4692;08/11/2021;06:00:00;10.161
4693;08/11/2021;08:00:00;10.846
4694;08/11/2021;10:00:00;12.883
4695;08/11/2021;12:00:00;16.523
4696;08/11/2021;14:00:00;17.094
4697;08/11/2021;16:00:00;16.427
4698;08/11/2021;18:00:00;15.187
4699;08/11/2021;20:00:00;13.846
4700;08/11/2021;22:00:00;12.787
4701;08/12/2021;00:00:00;11.819
4702;08/12/2021;02:00:00;11.139
4703;08/12/2021;04:00:00;10.553
4704;08/12/2021;06:00:00;10.357
4705;08/12/2021;08:00:00;11.819
4706;08/12/2021;10:00:00;15.855
4707;08/12/2021;12:00:00;16.713
4708;08/12/2021;14:00:00;18.045
4709;08/12/2021;16:00:00;17.475
4710;08/12/2021;18:00:00;16.999
4711;08/12/2021;20:00:00;14.996
4712;08/12/2021;22:00:00;12.883
4713;08/13/2021;00:00:00;10.651
4714;08/13/2021;02:00:00;10.651
4715;08/13/2021;04:00:00;10.357
4716;08/13/2021;06:00:00;10.063
4717;08/13/2021;08:00:00;10.553
4718;08/13/2021;10:00:00;14.038
4719;08/13/2021;12:00:00;18.236
4720;08/13/2021;14:00:00;18.616
4721;08/13/2021;16:00:00;17.760
4722;08/13/2021;18:00:00;17.094
4723;08/13/2021;20:00:00;15.664
4724;08/13/2021;22:00:00;14.230
4725;08/14/2021;00:00:00;13.076
4726;08/14/2021;02:00:00;11.916
4727;08/14/2021;04:00:00;11.236
4728;08/14/2021;06:00:00;10.651
4729;08/14/2021;08:00:00;11.334
4730;08/14/2021;10:00:00;16.141
4731;08/14/2021;12:00:00;17.284
4732;08/14/2021;14:00:00;16.999
4733;08/14/2021;16:00:00;16.903
4734;08/14/2021;18:00:00;16.046
4735;08/14/2021;20:00:00;14.709
4736;08/14/2021;22:00:00;13.846
4737;08/15/2021;00:00:00;13.076
4738;08/15/2021;02:00:00;12.304
4739;08/15/2021;04:00:00;11.722
4740;08/15/2021;06:00:00;11.041
4741;08/15/2021;08:00:00;11.916
4742;08/15/2021;10:00:00;16.427
4743;08/15/2021;12:00:00;18.045
4744;08/15/2021;14:00:00;17.570
4745;08/15/2021;16:00:00;17.379
4746;08/15/2021;18:00:00;16.618
4747;08/15/2021;20:00:00;15.473
4748;08/15/2021;22:00:00;14.230
4749;08/16/2021;00:00:00;13.461
4750;08/16/2021;02:00:00;12.594
4751;08/16/2021;04:00:00;11.916
4752;08/16/2021;06:00:00;11.139
4753;08/16/2021;08:00:00;12.207
4754;08/16/2021;10:00:00;16.427
4755;08/16/2021;12:00:00;18.711
4756;08/16/2021;14:00:00;18.045
4757;08/16/2021;16:00:00;16.713
4758;08/16/2021;18:00:00;15.282
4759;08/16/2021;20:00:00;14.038
4760;08/16/2021;22:00:00;12.690
4761;08/17/2021;00:00:00;11.528
4762;08/17/2021;02:00:00;10.846
4763;08/17/2021;04:00:00;10.063
4764;08/17/2021;06:00:00;9.373
4765;08/17/2021;08:00:00;9.965
4766;08/17/2021;10:00:00;14.134
4767;08/17/2021;12:00:00;17.760
4768;08/17/2021;14:00:00;18.616
4769;08/17/2021;16:00:00;17.475
4770;08/17/2021;18:00:00;16.427
4771;08/17/2021;20:00:00;14.996
4772;08/17/2021;22:00:00;13.558
4773;08/18/2021;00:00:00;12.401
4774;08/18/2021;02:00:00;11.431
4775;08/18/2021;04:00:00;10.651
4776;08/18/2021;06:00:00;10.063
4777;08/18/2021;08:00:00;11.236
4778;08/18/2021;10:00:00;15.378
4779;08/18/2021;12:00:00;18.140
4780;08/18/2021;14:00:00;18.426
4781;08/18/2021;16:00:00;17.855
4782;08/18/2021;18:00:00;16.618
4783;08/18/2021;20:00:00;15.187
4784;08/18/2021;22:00:00;13.846
4785;08/19/2021;00:00:00;13.365
4786;08/19/2021;02:00:00;12.497
4787;08/19/2021;04:00:00;12.207
4788;08/19/2021;06:00:00;12.013
4789;08/19/2021;08:00:00;12.690
4790;08/19/2021;10:00:00;16.332
4791;08/19/2021;12:00:00;19.948
4792;08/19/2021;14:00:00;19.472
4793;08/19/2021;16:00:00;17.760
4794;08/19/2021;18:00:00;16.999
4795;08/19/2021;20:00:00;15.569
4796;08/19/2021;22:00:00;14.325
4797;08/20/2021;00:00:00;13.365
4798;08/20/2021;02:00:00;12.787
4799;08/20/2021;04:00:00;12.110
4800;08/20/2021;06:00:00;11.334
4801;08/20/2021;08:00:00;12.110
4802;08/20/2021;10:00:00;15.951
4803;08/20/2021;12:00:00;19.092
4804;08/20/2021;14:00:00;18.711
4805;08/20/2021;16:00:00;17.855
4806;08/20/2021;18:00:00;16.427
4807;08/20/2021;20:00:00;15.091
4808;08/20/2021;22:00:00;13.846
4809;08/21/2021;00:00:00;12.883
4810;08/21/2021;02:00:00;12.013
4811;08/21/2021;04:00:00;11.334
4812;08/21/2021;06:00:00;10.553
4813;08/21/2021;08:00:00;11.625
4814;08/21/2021;10:00:00;15.760
4815;08/21/2021;12:00:00;18.806
4816;08/21/2021;14:00:00;19.662
4817;08/21/2021;16:00:00;18.616
4818;08/21/2021;18:00:00;17.855
4819;08/21/2021;20:00:00;16.332
4820;08/21/2021;22:00:00;14.709
4821;08/22/2021;00:00:00;13.846
4822;08/22/2021;02:00:00;13.461
4823;08/22/2021;04:00:00;13.076
4824;08/22/2021;06:00:00;12.690
4825;08/22/2021;08:00:00;12.594
4826;08/22/2021;10:00:00;14.230
4827;08/22/2021;12:00:00;16.808
4828;08/22/2021;14:00:00;16.141
4829;08/22/2021;16:00:00;15.569
4830;08/22/2021;18:00:00;15.091
4831;08/22/2021;20:00:00;14.134
4832;08/22/2021;22:00:00;12.883
4833;08/23/2021;00:00:00;12.013
4834;08/23/2021;02:00:00;11.334
4835;08/23/2021;04:00:00;10.651
4836;08/23/2021;06:00:00;10.259
4837;08/23/2021;08:00:00;10.846
4838;08/23/2021;10:00:00;15.091
4839;08/23/2021;12:00:00;18.236
4840;08/23/2021;14:00:00;19.187
4841;08/23/2021;16:00:00;18.045
4842;08/23/2021;18:00:00;16.523
4843;08/23/2021;20:00:00;15.091
4844;08/23/2021;22:00:00;14.038
4845;08/24/2021;00:00:00;13.076
4846;08/24/2021;02:00:00;12.207
4847;08/24/2021;04:00:00;11.722
4848;08/24/2021;06:00:00;11.528
4849;08/24/2021;08:00:00;12.013
4850;08/24/2021;10:00:00;13.942
4851;08/24/2021;12:00:00;14.900
4852;08/24/2021;14:00:00;17.665
4853;08/24/2021;16:00:00;13.942
4854;08/24/2021;18:00:00;12.690
4855;08/24/2021;20:00:00;11.722
4856;08/24/2021;22:00:00;10.553
4857;08/25/2021;00:00:00;9.571
4858;08/25/2021;02:00:00;8.779
4859;08/25/2021;04:00:00;8.082
4860;08/25/2021;06:00:00;7.682
4861;08/25/2021;08:00:00;8.182
4862;08/25/2021;10:00:00;13.076
4863;08/25/2021;12:00:00;16.999
4864;08/25/2021;14:00:00;16.713
