Titre de tracé : 20011406;;;;;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 20011406);Coupleur attaché (LGR S/N: 20011406);Hôte connecté (LGR S/N: 20011406);Arrêté (LGR S/N: 20011406);Fin de fichier (LGR S/N: 20011406)
7;07/31/2020;20:00:00;21.473;;;;
8;07/31/2020;22:00:00;19.567;;;;
9;08/01/2020;00:00:00;18.331;;;;
10;08/01/2020;02:00:00;17.379;;;;
11;08/01/2020;04:00:00;16.618;;;;
12;08/01/2020;06:00:00;15.951;;;;
13;08/01/2020;08:00:00;15.760;;;;
14;08/01/2020;10:00:00;16.618;;;;
15;08/01/2020;12:00:00;20.615;;;;
16;08/01/2020;14:00:00;26.000;;;;
17;08/01/2020;16:00:00;28.655;;;;
18;08/01/2020;18:00:00;27.075;;;;
19;08/01/2020;20:00:00;22.238;;;;
20;08/01/2020;22:00:00;20.329;;;;
21;08/02/2020;00:00:00;18.996;;;;
22;08/02/2020;02:00:00;17.950;;;;
23;08/02/2020;04:00:00;16.903;;;;
24;08/02/2020;06:00:00;16.046;;;;
25;08/02/2020;08:00:00;15.664;;;;
26;08/02/2020;10:00:00;17.570;;;;
27;08/02/2020;12:00:00;20.805;;;;
28;08/02/2020;14:00:00;25.125;;;;
29;08/02/2020;16:00:00;23.484;;;;
30;08/02/2020;18:00:00;20.805;;;;
31;08/02/2020;20:00:00;19.092;;;;
32;08/02/2020;22:00:00;17.379;;;;
33;08/03/2020;00:00:00;16.999;;;;
34;08/03/2020;02:00:00;16.237;;;;
35;08/03/2020;04:00:00;15.664;;;;
36;08/03/2020;06:00:00;15.187;;;;
37;08/03/2020;08:00:00;14.996;;;;
38;08/03/2020;10:00:00;15.378;;;;
39;08/03/2020;12:00:00;15.760;;;;
40;08/03/2020;14:00:00;15.569;;;;
41;08/03/2020;16:00:00;14.613;;;;
42;08/03/2020;18:00:00;12.594;;;;
43;08/03/2020;20:00:00;11.334;;;;
44;08/03/2020;22:00:00;10.259;;;;
45;08/04/2020;00:00:00;9.669;;;;
46;08/04/2020;02:00:00;8.680;;;;
47;08/04/2020;04:00:00;7.582;;;;
48;08/04/2020;06:00:00;7.179;;;;
49;08/04/2020;08:00:00;7.381;;;;
50;08/04/2020;10:00:00;8.082;;;;
51;08/04/2020;12:00:00;11.139;;;;
52;08/04/2020;14:00:00;12.013;;;;
53;08/04/2020;16:00:00;12.013;;;;
54;08/04/2020;18:00:00;10.748;;;;
55;08/04/2020;20:00:00;10.357;;;;
56;08/04/2020;22:00:00;9.571;;;;
57;08/05/2020;00:00:00;8.978;;;;
58;08/05/2020;02:00:00;8.680;;;;
59;08/05/2020;04:00:00;8.382;;;;
60;08/05/2020;06:00:00;7.882;;;;
61;08/05/2020;08:00:00;7.682;;;;
62;08/05/2020;10:00:00;8.779;;;;
63;08/05/2020;12:00:00;13.461;;;;
64;08/05/2020;14:00:00;19.377;;;;
65;08/05/2020;16:00:00;23.004;;;;
66;08/05/2020;18:00:00;22.525;;;;
67;08/05/2020;20:00:00;17.855;;;;
68;08/05/2020;22:00:00;15.664;;;;
69;08/06/2020;00:00:00;14.421;;;;
70;08/06/2020;02:00:00;13.558;;;;
71;08/06/2020;04:00:00;12.594;;;;
72;08/06/2020;06:00:00;11.916;;;;
73;08/06/2020;08:00:00;11.334;;;;
74;08/06/2020;10:00:00;12.207;;;;
75;08/06/2020;12:00:00;16.618;;;;
76;08/06/2020;14:00:00;22.333;;;;
77;08/06/2020;16:00:00;24.835;;;;
78;08/06/2020;18:00:00;23.004;;;;
79;08/06/2020;20:00:00;18.426;;;;
80;08/06/2020;22:00:00;16.618;;;;
81;08/07/2020;00:00:00;15.473;;;;
82;08/07/2020;02:00:00;14.613;;;;
83;08/07/2020;04:00:00;13.846;;;;
84;08/07/2020;06:00:00;13.173;;;;
85;08/07/2020;08:00:00;12.690;;;;
86;08/07/2020;10:00:00;13.558;;;;
87;08/07/2020;12:00:00;17.475;;;;
88;08/07/2020;14:00:00;22.621;;;;
89;08/07/2020;16:00:00;24.931;;;;
90;08/07/2020;18:00:00;23.677;;;;
91;08/07/2020;20:00:00;18.996;;;;
92;08/07/2020;22:00:00;17.284;;;;
93;08/08/2020;00:00:00;16.046;;;;
94;08/08/2020;02:00:00;15.187;;;;
95;08/08/2020;04:00:00;14.230;;;;
96;08/08/2020;06:00:00;13.654;;;;
97;08/08/2020;08:00:00;13.269;;;;
98;08/08/2020;10:00:00;14.134;;;;
99;08/08/2020;12:00:00;18.140;;;;
100;08/08/2020;14:00:00;22.908;;;;
101;08/08/2020;16:00:00;25.902;;;;
102;08/08/2020;18:00:00;23.966;;;;
103;08/08/2020;20:00:00;19.948;;;;
104;08/08/2020;22:00:00;17.950;;;;
105;08/09/2020;00:00:00;16.808;;;;
106;08/09/2020;02:00:00;15.855;;;;
107;08/09/2020;04:00:00;15.091;;;;
108;08/09/2020;06:00:00;14.421;;;;
109;08/09/2020;08:00:00;13.846;;;;
110;08/09/2020;10:00:00;14.804;;;;
111;08/09/2020;12:00:00;19.187;;;;
112;08/09/2020;14:00:00;24.062;;;;
113;08/09/2020;16:00:00;26.488;;;;
114;08/09/2020;18:00:00;25.028;;;;
115;08/09/2020;20:00:00;20.519;;;;
116;08/09/2020;22:00:00;18.806;;;;
117;08/10/2020;00:00:00;17.475;;;;
118;08/10/2020;02:00:00;16.618;;;;
119;08/10/2020;04:00:00;15.855;;;;
120;08/10/2020;06:00:00;15.187;;;;
121;08/10/2020;08:00:00;15.282;;;;
122;08/10/2020;10:00:00;16.523;;;;
123;08/10/2020;12:00:00;19.948;;;;
124;08/10/2020;14:00:00;19.092;;;;
125;08/10/2020;16:00:00;23.196;;;;
126;08/10/2020;18:00:00;21.569;;;;
127;08/10/2020;20:00:00;18.616;;;;
128;08/10/2020;22:00:00;16.999;;;;
129;08/11/2020;00:00:00;16.332;;;;
130;08/11/2020;02:00:00;15.187;;;;
131;08/11/2020;04:00:00;14.325;;;;
132;08/11/2020;06:00:00;14.038;;;;
133;08/11/2020;08:00:00;14.038;;;;
134;08/11/2020;10:00:00;14.709;;;;
135;08/11/2020;12:00:00;18.426;;;;
136;08/11/2020;14:00:00;21.760;;;;
137;08/11/2020;16:00:00;24.351;;;;
138;08/11/2020;18:00:00;23.677;;;;
139;08/11/2020;20:00:00;20.138;;;;
140;08/11/2020;22:00:00;18.426;;;;
141;08/12/2020;00:00:00;17.284;;;;
142;08/12/2020;02:00:00;16.427;;;;
143;08/12/2020;04:00:00;15.664;;;;
144;08/12/2020;06:00:00;15.091;;;;
145;08/12/2020;08:00:00;14.804;;;;
146;08/12/2020;10:00:00;15.951;;;;
147;08/12/2020;12:00:00;20.043;;;;
148;08/12/2020;14:00:00;23.196;;;;
149;08/12/2020;16:00:00;20.234;;;;
150;08/12/2020;18:00:00;16.237;;;;
151;08/12/2020;20:00:00;16.332;;;;
152;08/12/2020;22:00:00;15.664;;;;
153;08/13/2020;00:00:00;14.804;;;;
154;08/13/2020;02:00:00;14.230;;;;
155;08/13/2020;04:00:00;14.134;;;;
156;08/13/2020;06:00:00;13.750;;;;
157;08/13/2020;08:00:00;13.750;;;;
158;08/13/2020;10:00:00;14.613;;;;
159;08/13/2020;12:00:00;16.903;;;;
160;08/13/2020;14:00:00;20.329;;;;
161;08/13/2020;16:00:00;21.091;;;;
162;08/13/2020;18:00:00;19.472;;;;
163;08/13/2020;20:00:00;17.950;;;;
164;08/13/2020;22:00:00;16.427;;;;
165;08/14/2020;00:00:00;15.187;;;;
166;08/14/2020;02:00:00;14.421;;;;
167;08/14/2020;04:00:00;13.750;;;;
168;08/14/2020;06:00:00;13.173;;;;
169;08/14/2020;08:00:00;12.690;;;;
170;08/14/2020;10:00:00;13.461;;;;
171;08/14/2020;12:00:00;17.189;;;;
172;08/14/2020;14:00:00;22.046;;;;
173;08/14/2020;16:00:00;24.641;;;;
174;08/14/2020;18:00:00;23.869;;;;
175;08/14/2020;20:00:00;19.853;;;;
176;08/14/2020;22:00:00;17.665;;;;
177;08/15/2020;00:00:00;16.332;;;;
178;08/15/2020;02:00:00;15.664;;;;
179;08/15/2020;04:00:00;15.282;;;;
180;08/15/2020;06:00:00;14.900;;;;
181;08/15/2020;08:00:00;13.942;;;;
182;08/15/2020;10:00:00;14.517;;;;
183;08/15/2020;12:00:00;18.806;;;;
184;08/15/2020;14:00:00;23.484;;;;
185;08/15/2020;16:00:00;26.292;;;;
186;08/15/2020;18:00:00;24.835;;;;
187;08/15/2020;20:00:00;20.234;;;;
188;08/15/2020;22:00:00;17.950;;;;
189;08/16/2020;00:00:00;16.523;;;;
190;08/16/2020;02:00:00;15.664;;;;
191;08/16/2020;04:00:00;14.996;;;;
192;08/16/2020;06:00:00;14.230;;;;
193;08/16/2020;08:00:00;13.942;;;;
194;08/16/2020;10:00:00;15.091;;;;
195;08/16/2020;12:00:00;18.616;;;;
196;08/16/2020;14:00:00;19.662;;;;
197;08/16/2020;16:00:00;20.424;;;;
198;08/16/2020;18:00:00;20.615;;;;
199;08/16/2020;20:00:00;18.426;;;;
200;08/16/2020;22:00:00;16.427;;;;
201;08/17/2020;00:00:00;15.569;;;;
202;08/17/2020;02:00:00;14.996;;;;
203;08/17/2020;04:00:00;14.134;;;;
204;08/17/2020;06:00:00;13.846;;;;
205;08/17/2020;08:00:00;13.173;;;;
206;08/17/2020;10:00:00;14.709;;;;
207;08/17/2020;12:00:00;17.094;;;;
208;08/17/2020;14:00:00;20.138;;;;
209;08/17/2020;16:00:00;20.234;;;;
210;08/17/2020;18:00:00;19.853;;;;
211;08/17/2020;20:00:00;17.475;;;;
212;08/17/2020;22:00:00;15.664;;;;
213;08/18/2020;00:00:00;14.996;;;;
214;08/18/2020;02:00:00;14.421;;;;
215;08/18/2020;04:00:00;14.038;;;;
216;08/18/2020;06:00:00;13.365;;;;
217;08/18/2020;08:00:00;12.594;;;;
218;08/18/2020;10:00:00;13.654;;;;
219;08/18/2020;12:00:00;16.237;;;;
220;08/18/2020;14:00:00;23.292;;;;
221;08/18/2020;16:00:00;30.659;;;;
222;08/18/2020;18:00:00;24.545;;;;
223;08/18/2020;20:00:00;18.901;;;;
224;08/18/2020;22:00:00;16.618;;;;
225;08/19/2020;00:00:00;14.996;;;;
226;08/19/2020;02:00:00;13.558;;;;
227;08/19/2020;04:00:00;13.076;;;;
228;08/19/2020;06:00:00;12.207;;;;
229;08/19/2020;08:00:00;11.722;;;;
230;08/19/2020;10:00:00;13.173;;;;
231;08/19/2020;12:00:00;19.853;;;;
232;08/19/2020;14:00:00;30.760;;;;
233;08/19/2020;16:00:00;33.326;;;;
234;08/19/2020;18:00:00;25.708;;;;
235;08/19/2020;20:00:00;19.567;;;;
236;08/19/2020;22:00:00;18.045;;;;
237;08/20/2020;00:00:00;16.618;;;;
238;08/20/2020;02:00:00;16.046;;;;
239;08/20/2020;04:00:00;14.996;;;;
240;08/20/2020;06:00:00;14.325;;;;
241;08/20/2020;08:00:00;13.942;;;;
242;08/20/2020;10:00:00;15.187;;;;
243;08/20/2020;12:00:00;21.855;;;;
244;08/20/2020;14:00:00;32.704;;;;
245;08/20/2020;16:00:00;34.585;;;;
246;08/20/2020;18:00:00;25.028;;;;
247;08/20/2020;20:00:00;20.424;;;;
248;08/20/2020;22:00:00;18.045;;;;
249;08/21/2020;00:00:00;16.808;;;;
250;08/21/2020;02:00:00;16.046;;;;
251;08/21/2020;04:00:00;15.282;;;;
252;08/21/2020;06:00:00;14.709;;;;
253;08/21/2020;08:00:00;14.517;;;;
254;08/21/2020;10:00:00;15.664;;;;
255;08/21/2020;12:00:00;22.621;;;;
256;08/21/2020;14:00:00;33.743;;;;
257;08/21/2020;16:00:00;36.511;;;;
258;08/21/2020;18:00:00;28.456;;;;
259;08/21/2020;20:00:00;21.855;;;;
260;08/21/2020;22:00:00;19.567;;;;
261;08/22/2020;00:00:00;18.140;;;;
262;08/22/2020;02:00:00;17.189;;;;
263;08/22/2020;04:00:00;16.332;;;;
264;08/22/2020;06:00:00;15.664;;;;
265;08/22/2020;08:00:00;16.141;;;;
266;08/22/2020;10:00:00;17.189;;;;
267;08/22/2020;12:00:00;21.569;;;;
268;08/22/2020;14:00:00;33.118;;;;
269;08/22/2020;16:00:00;35.542;;;;
270;08/22/2020;18:00:00;27.173;;;;
271;08/22/2020;20:00:00;20.138;;;;
272;08/22/2020;22:00:00;17.855;;;;
273;08/23/2020;00:00:00;17.855;;;;
274;08/23/2020;02:00:00;17.284;;;;
275;08/23/2020;04:00:00;16.427;;;;
276;08/23/2020;06:00:00;15.855;;;;
277;08/23/2020;08:00:00;15.760;;;;
278;08/23/2020;10:00:00;17.284;;;;
279;08/23/2020;12:00:00;20.901;;;;
280;08/23/2020;14:00:00;31.880;;;;
281;08/23/2020;16:00:00;34.691;;;;
282;08/23/2020;18:00:00;25.028;;;;
283;08/23/2020;20:00:00;18.140;;;;
284;08/23/2020;22:00:00;15.760;;;;
285;08/24/2020;00:00:00;14.613;;;;
286;08/24/2020;02:00:00;14.996;;;;
287;08/24/2020;04:00:00;14.804;;;;
288;08/24/2020;06:00:00;14.421;;;;
289;08/24/2020;08:00:00;14.421;;;;
290;08/24/2020;10:00:00;16.141;;;;
291;08/24/2020;12:00:00;21.855;;;;
292;08/24/2020;14:00:00;32.394;;;;
293;08/24/2020;16:00:00;34.058;;;;
294;08/24/2020;18:00:00;25.222;;;;
295;08/24/2020;20:00:00;17.665;;;;
296;08/24/2020;22:00:00;15.378;;;;
297;08/25/2020;00:00:00;13.942;;;;
298;08/25/2020;02:00:00;13.076;;;;
299;08/25/2020;04:00:00;12.207;;;;
300;08/25/2020;06:00:00;11.528;;;;
301;08/25/2020;08:00:00;11.334;;;;
302;08/25/2020;10:00:00;14.230;;;;
303;08/25/2020;12:00:00;20.901;;;;
304;08/25/2020;14:00:00;33.326;;;;
305;08/25/2020;16:00:00;31.574;;;;
306;08/25/2020;18:00:00;24.738;;;;
307;08/25/2020;20:00:00;18.711;;;;
308;08/25/2020;22:00:00;16.999;;;;
309;08/26/2020;00:00:00;15.951;;;;
310;08/26/2020;02:00:00;14.996;;;;
311;08/26/2020;04:00:00;14.325;;;;
312;08/26/2020;06:00:00;13.942;;;;
313;08/26/2020;08:00:00;13.558;;;;
314;08/26/2020;10:00:00;15.378;;;;
315;08/26/2020;12:00:00;22.621;;;;
316;08/26/2020;14:00:00;33.430;;;;
317;08/26/2020;16:00:00;35.649;;;;
318;08/26/2020;18:00:00;26.195;;;;
319;08/26/2020;20:00:00;19.567;;;;
320;08/26/2020;22:00:00;17.379;;;;
321;08/27/2020;00:00:00;15.855;;;;
322;08/27/2020;02:00:00;14.230;;;;
323;08/27/2020;04:00:00;13.558;;;;
324;08/27/2020;06:00:00;12.401;;;;
325;08/27/2020;08:00:00;12.110;;;;
326;08/27/2020;10:00:00;13.942;;;;
327;08/27/2020;12:00:00;22.812;;;;
328;08/27/2020;14:00:00;34.374;;;;
329;08/27/2020;16:00:00;28.159;;;;
330;08/27/2020;18:00:00;26.390;;;;
331;08/27/2020;20:00:00;19.948;;;;
332;08/27/2020;22:00:00;17.760;;;;
333;08/28/2020;00:00:00;16.427;;;;
334;08/28/2020;02:00:00;14.996;;;;
335;08/28/2020;04:00:00;14.230;;;;
336;08/28/2020;06:00:00;13.461;;;;
337;08/28/2020;08:00:00;13.173;;;;
338;08/28/2020;10:00:00;14.804;;;;
339;08/28/2020;12:00:00;20.424;;;;
340;08/28/2020;14:00:00;16.141;;;;
341;08/28/2020;16:00:00;15.282;;;;
342;08/28/2020;18:00:00;13.846;;;;
343;08/28/2020;20:00:00;13.654;;;;
344;08/28/2020;22:00:00;13.076;;;;
345;08/29/2020;00:00:00;12.594;;;;
346;08/29/2020;02:00:00;12.304;;;;
347;08/29/2020;04:00:00;12.013;;;;
348;08/29/2020;06:00:00;11.528;;;;
349;08/29/2020;08:00:00;11.625;;;;
350;08/29/2020;10:00:00;11.722;;;;
351;08/29/2020;12:00:00;12.110;;;;
352;08/29/2020;14:00:00;12.980;;;;
353;08/29/2020;16:00:00;13.365;;;;
354;08/29/2020;18:00:00;13.750;;;;
355;08/29/2020;20:00:00;12.690;;;;
356;08/29/2020;22:00:00;12.110;;;;
357;08/30/2020;00:00:00;11.528;;;;
358;08/30/2020;02:00:00;11.236;;;;
359;08/30/2020;04:00:00;10.063;;;;
360;08/30/2020;06:00:00;8.978;;;;
361;08/30/2020;08:00:00;7.882;;;;
362;08/30/2020;10:00:00;8.382;;;;
363;08/30/2020;12:00:00;10.259;;;;
364;08/30/2020;14:00:00;13.558;;;;
365;08/30/2020;16:00:00;11.334;;;;
366;08/30/2020;18:00:00;10.651;;;;
367;08/30/2020;20:00:00;9.965;;;;
368;08/30/2020;22:00:00;9.077;;;;
369;08/31/2020;00:00:00;8.779;;;;
370;08/31/2020;02:00:00;8.779;;;;
371;08/31/2020;04:00:00;8.581;;;;
372;08/31/2020;06:00:00;8.481;;;;
373;08/31/2020;08:00:00;8.282;;;;
374;08/31/2020;10:00:00;8.879;;;;
375;08/31/2020;12:00:00;10.846;;;;
376;08/31/2020;14:00:00;12.207;;;;
377;08/31/2020;16:00:00;14.038;;;;
378;08/31/2020;18:00:00;11.819;;;;
379;08/31/2020;20:00:00;9.768;;;;
380;08/31/2020;22:00:00;9.077;;;;
381;09/01/2020;00:00:00;8.282;;;;
382;09/01/2020;02:00:00;7.882;;;;
383;09/01/2020;04:00:00;7.782;;;;
384;09/01/2020;06:00:00;6.674;;;;
385;09/01/2020;08:00:00;6.370;;;;
386;09/01/2020;10:00:00;8.182;;;;
387;09/01/2020;12:00:00;12.497;;;;
388;09/01/2020;14:00:00;23.100;;;;
389;09/01/2020;16:00:00;26.000;;;;
390;09/01/2020;18:00:00;18.045;;;;
391;09/01/2020;20:00:00;13.365;;;;
392;09/01/2020;22:00:00;12.690;;;;
393;09/02/2020;00:00:00;11.528;;;;
394;09/02/2020;02:00:00;11.041;;;;
395;09/02/2020;04:00:00;10.846;;;;
396;09/02/2020;06:00:00;9.965;;;;
397;09/02/2020;08:00:00;9.077;;;;
398;09/02/2020;10:00:00;11.041;;;;
399;09/02/2020;12:00:00;15.569;;;;
400;09/02/2020;14:00:00;26.488;;;;
401;09/02/2020;16:00:00;27.862;;;;
402;09/02/2020;18:00:00;19.758;;;;
403;09/02/2020;20:00:00;14.900;;;;
404;09/02/2020;22:00:00;12.594;;;;
405;09/03/2020;00:00:00;11.139;;;;
406;09/03/2020;02:00:00;10.455;;;;
407;09/03/2020;04:00:00;9.866;;;;
408;09/03/2020;06:00:00;8.879;;;;
409;09/03/2020;08:00:00;8.382;;;;
410;09/03/2020;10:00:00;10.651;;;;
411;09/03/2020;12:00:00;17.665;;;;
412;09/03/2020;14:00:00;27.468;;;;
413;09/03/2020;16:00:00;29.752;;;;
414;09/03/2020;18:00:00;21.569;;;;
415;09/03/2020;20:00:00;15.378;;;;
416;09/03/2020;22:00:00;13.558;;;;
417;09/04/2020;00:00:00;12.304;;;;
418;09/04/2020;02:00:00;11.528;;;;
419;09/04/2020;04:00:00;11.139;;;;
420;09/04/2020;06:00:00;10.651;;;;
421;09/04/2020;08:00:00;10.553;;;;
422;09/04/2020;10:00:00;12.110;;;;
423;09/04/2020;12:00:00;20.138;;;;
424;09/04/2020;14:00:00;31.472;;;;
425;09/04/2020;16:00:00;33.535;;;;
426;09/04/2020;18:00:00;25.028;;;;
427;09/04/2020;20:00:00;18.806;;;;
428;09/04/2020;22:00:00;16.427;;;;
429;09/05/2020;00:00:00;15.187;;;;
430;09/05/2020;02:00:00;14.230;;;;
431;09/05/2020;04:00:00;13.269;;;;
432;09/05/2020;06:00:00;12.594;;;;
433;09/05/2020;08:00:00;12.013;;;;
434;09/05/2020;10:00:00;13.461;;;;
435;09/05/2020;12:00:00;21.282;;;;
436;09/05/2020;14:00:00;31.472;;;;
437;09/05/2020;16:00:00;32.497;;;;
438;09/05/2020;18:00:00;21.855;;;;
439;09/05/2020;20:00:00;16.332;;;;
440;09/05/2020;22:00:00;14.900;;;;
441;09/06/2020;00:00:00;13.750;;;;
442;09/06/2020;02:00:00;12.883;;;;
443;09/06/2020;04:00:00;12.013;;;;
444;09/06/2020;06:00:00;11.041;;;;
445;09/06/2020;08:00:00;11.236;;;;
446;09/06/2020;10:00:00;12.690;;;;
447;09/06/2020;12:00:00;19.567;;;;
448;09/06/2020;14:00:00;29.953;;;;
449;09/06/2020;16:00:00;31.268;;;;
450;09/06/2020;18:00:00;20.710;;;;
451;09/06/2020;20:00:00;16.141;;;;
452;09/06/2020;22:00:00;14.613;;;;
453;09/07/2020;00:00:00;13.654;;;;
454;09/07/2020;02:00:00;12.883;;;;
455;09/07/2020;04:00:00;12.401;;;;
456;09/07/2020;06:00:00;11.916;;;;
457;09/07/2020;08:00:00;11.722;;;;
458;09/07/2020;10:00:00;13.558;;;;
459;09/07/2020;12:00:00;19.853;;;;
460;09/07/2020;14:00:00;21.473;;;;
461;09/07/2020;16:00:00;29.853;;;;
462;09/07/2020;18:00:00;22.429;;;;
463;09/07/2020;20:00:00;16.141;;;;
464;09/07/2020;22:00:00;15.473;;;;
465;09/08/2020;00:00:00;14.421;;;;
466;09/08/2020;02:00:00;12.787;;;;
467;09/08/2020;04:00:00;11.819;;;;
468;09/08/2020;06:00:00;11.139;;;;
469;09/08/2020;08:00:00;10.944;;;;
470;09/08/2020;10:00:00;12.304;;;;
471;09/08/2020;12:00:00;20.519;;;;
472;09/08/2020;14:00:00;32.394;;;;
473;09/08/2020;16:00:00;33.953;;;;
474;09/08/2020;18:00:00;24.738;;;;
475;09/08/2020;20:00:00;17.760;;;;
476;09/08/2020;22:00:00;15.664;;;;
477;09/09/2020;00:00:00;14.421;;;;
478;09/09/2020;02:00:00;13.846;;;;
479;09/09/2020;04:00:00;12.594;;;;
480;09/09/2020;06:00:00;12.013;;;;
481;09/09/2020;08:00:00;11.528;;;;
482;09/09/2020;10:00:00;13.269;;;;
483;09/09/2020;12:00:00;16.808;;;;
484;09/09/2020;14:00:00;18.996;;;;
485;09/09/2020;16:00:00;21.473;;;;
486;09/09/2020;18:00:00;20.043;;;;
487;09/09/2020;20:00:00;16.332;;;;
488;09/09/2020;22:00:00;14.134;;;;
489;09/10/2020;00:00:00;13.558;;;;
490;09/10/2020;02:00:00;12.594;;;;
491;09/10/2020;04:00:00;11.916;;;;
492;09/10/2020;06:00:00;11.334;;;;
493;09/10/2020;08:00:00;11.236;;;;
494;09/10/2020;10:00:00;12.980;;;;
495;09/10/2020;12:00:00;21.378;;;;
496;09/10/2020;14:00:00;29.853;;;;
497;09/10/2020;16:00:00;26.977;;;;
498;09/10/2020;18:00:00;21.760;;;;
499;09/10/2020;20:00:00;16.427;;;;
500;09/10/2020;22:00:00;15.569;;;;
501;09/11/2020;00:00:00;14.709;;;;
502;09/11/2020;02:00:00;13.558;;;;
503;09/11/2020;04:00:00;12.787;;;;
504;09/11/2020;06:00:00;12.110;;;;
505;09/11/2020;08:00:00;11.625;;;;
506;09/11/2020;10:00:00;13.269;;;;
507;09/11/2020;12:00:00;20.329;;;;
508;09/11/2020;14:00:00;22.238;;;;
509;09/11/2020;16:00:00;23.773;;;;
510;09/11/2020;18:00:00;19.092;;;;
511;09/11/2020;20:00:00;16.618;;;;
512;09/11/2020;22:00:00;15.664;;;;
513;09/12/2020;00:00:00;14.517;;;;
514;09/12/2020;02:00:00;13.461;;;;
515;09/12/2020;04:00:00;12.787;;;;
516;09/12/2020;06:00:00;12.110;;;;
517;09/12/2020;08:00:00;11.819;;;;
518;09/12/2020;10:00:00;13.269;;;;
519;09/12/2020;12:00:00;20.710;;;;
520;09/12/2020;14:00:00;32.497;;;;
521;09/12/2020;16:00:00;33.118;;;;
522;09/12/2020;18:00:00;24.835;;;;
523;09/12/2020;20:00:00;18.711;;;;
524;09/12/2020;22:00:00;16.237;;;;
525;09/13/2020;00:00:00;15.091;;;;
526;09/13/2020;02:00:00;14.421;;;;
527;09/13/2020;04:00:00;13.750;;;;
528;09/13/2020;06:00:00;13.173;;;;
529;09/13/2020;08:00:00;12.980;;;;
530;09/13/2020;10:00:00;14.613;;;;
531;09/13/2020;12:00:00;22.621;;;;
532;09/13/2020;14:00:00;34.479;;;;
533;09/13/2020;16:00:00;35.756;;;;
534;09/13/2020;18:00:00;26.390;;;;
535;09/13/2020;20:00:00;19.853;;;;
536;09/13/2020;22:00:00;17.950;;;;
537;09/14/2020;00:00:00;16.523;;;;
538;09/14/2020;02:00:00;15.569;;;;
539;09/14/2020;04:00:00;14.709;;;;
540;09/14/2020;06:00:00;13.942;;;;
541;09/14/2020;08:00:00;13.461;;;;
542;09/14/2020;10:00:00;14.900;;;;
543;09/14/2020;12:00:00;23.004;;;;
544;09/14/2020;14:00:00;31.880;;;;
545;09/14/2020;16:00:00;34.374;;;;
546;09/14/2020;18:00:00;26.097;;;;
547;09/14/2020;20:00:00;19.092;;;;
548;09/14/2020;22:00:00;17.189;;;;
549;09/15/2020;00:00:00;15.664;;;;
550;09/15/2020;02:00:00;14.517;;;;
551;09/15/2020;04:00:00;13.461;;;;
552;09/15/2020;06:00:00;12.690;;;;
553;09/15/2020;08:00:00;12.207;;;;
554;09/15/2020;10:00:00;13.846;;;;
555;09/15/2020;12:00:00;22.333;;;;
556;09/15/2020;14:00:00;34.796;;;;
557;09/15/2020;16:00:00;35.435;;;;
558;09/15/2020;18:00:00;26.000;;;;
559;09/15/2020;20:00:00;18.616;;;;
560;09/15/2020;22:00:00;16.808;;;;
561;09/16/2020;00:00:00;15.760;;;;
562;09/16/2020;02:00:00;14.804;;;;
563;09/16/2020;04:00:00;13.942;;;;
564;09/16/2020;06:00:00;13.269;;;;
565;09/16/2020;08:00:00;12.883;;;;
566;09/16/2020;10:00:00;15.091;;;;
567;09/16/2020;12:00:00;23.773;;;;
568;09/16/2020;14:00:00;35.542;;;;
569;09/16/2020;16:00:00;26.781;;;;
570;09/16/2020;18:00:00;18.331;;;;
571;09/16/2020;20:00:00;16.618;;;;
572;09/16/2020;22:00:00;15.187;;;;
573;09/17/2020;00:00:00;13.750;;;;
574;09/17/2020;02:00:00;12.980;;;;
575;09/17/2020;04:00:00;12.304;;;;
576;09/17/2020;06:00:00;11.722;;;;
577;09/17/2020;08:00:00;11.334;;;;
578;09/17/2020;10:00:00;13.365;;;;
579;09/17/2020;12:00:00;21.282;;;;
580;09/17/2020;14:00:00;33.743;;;;
581;09/17/2020;16:00:00;25.902;;;;
582;09/17/2020;18:00:00;19.472;;;;
583;09/17/2020;20:00:00;17.475;;;;
584;09/17/2020;22:00:00;16.141;;;;
585;09/18/2020;00:00:00;14.804;;;;
586;09/18/2020;02:00:00;13.365;;;;
587;09/18/2020;04:00:00;12.787;;;;
588;09/18/2020;06:00:00;11.819;;;;
589;09/18/2020;08:00:00;11.528;;;;
590;09/18/2020;10:00:00;13.173;;;;
591;09/18/2020;12:00:00;21.760;;;;
592;09/18/2020;14:00:00;34.374;;;;
593;09/18/2020;16:00:00;33.430;;;;
594;09/18/2020;18:00:00;22.812;;;;
595;09/18/2020;20:00:00;17.189;;;;
596;09/18/2020;22:00:00;15.569;;;;
597;09/19/2020;00:00:00;14.804;;;;
598;09/19/2020;02:00:00;14.613;;;;
599;09/19/2020;04:00:00;14.230;;;;
600;09/19/2020;06:00:00;13.750;;;;
601;09/19/2020;08:00:00;13.558;;;;
602;09/19/2020;10:00:00;13.654;;;;
603;09/19/2020;12:00:00;20.901;;;;
604;09/19/2020;14:00:00;19.377;;;;
605;09/19/2020;16:00:00;27.961;;;;
606;09/19/2020;18:00:00;20.234;;;;
607;09/19/2020;20:00:00;16.237;;;;
608;09/19/2020;22:00:00;14.517;;;;
